index,dataset,n_base,dim,k,recall,p50_ms,p95_ms,qps,build_s,memory_mb,dist_comps,params
hnsw,simplewiki_a25000_w100,97579,384,10,0.8826,0.2207710058428347,0.3101292037172243,4372.3975786146675,241.68799608398695,160.255876,348.116,M=16 efc=100 ef=10
hnsw,simplewiki_a25000_w100,97579,384,10,0.9434,0.33368749427609146,0.45129822101444,2911.5509082467743,241.68799608398695,160.255876,500.337,M=16 efc=100 ef=20
hnsw,simplewiki_a25000_w100,97579,384,10,0.9808,0.6361249834299088,0.8195249538403004,1540.9224932982747,241.68799608398695,160.255876,901.691,M=16 efc=100 ef=50
hnsw,simplewiki_a25000_w100,97579,384,10,0.9927,1.144729001680389,1.4602101320633665,864.8385041318445,241.68799608398695,160.255876,1504.72,M=16 efc=100 ef=100
hnsw,simplewiki_a25000_w100,97579,384,10,0.9966,1.9548744894564152,2.3114943352993578,513.0994695910025,241.68799608398695,160.255876,2579.107,M=16 efc=100 ef=200
hnsw,simplewiki_a25000_w100,97579,384,10,0.9988,3.641312476247549,4.440560468356124,273.18681437748745,241.68799608398695,160.255876,4482.288,M=16 efc=100 ef=400
